"","exon","WT1","WT2","WT3","WT+M1","WT+M2","WT+M2","KO-0-1","KO-0-2","KO-1-1","KO-1-2","KO-2-1","KO-2-2","KO-3-1","KO-3-2","KO-4-1","KO-4-2"
"2805","chr10:103348900-103348999",0,0,0,0.620689655172414,0,0,0,0,0,0,0,0,0,0,0,0
"2806","chr10:103350707-103351144",1,1,1,0.379310344827586,1,1,1,1,1,1,1,1,1,1,1,1
"2807","chr10:103367966-103368567",0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"2808","chr10:103373358-103375103",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2809","chr10:103392371-103392466",0,0,0,0,0.45005875440658,0,0,0,0,0,0,0,0,0,0,0.423423423423423
"2810","chr10:103396409-103396492",1,1,1,1,0.54994124559342,1,1,1,1,1,1,1,1,1,1,0.576576576576577
"2811","chr10:103396626-103396730",1,1,1,1,1,1,1,0.423076923076923,0.381944444444444,0.379032258064516,0.29126213592233,0.35632183908046,0.356687898089172,1,1,1
"2812","chr10:103433948-103434037",0,0,0,0,0,0,0,0,0,0.620967741935484,0,0,0,0,0,0
"2813","chr10:103440734-103440850",0,0,0,0,0,0,0,0.576923076923077,0.618055555555556,0,0.70873786407767,0.64367816091954,0.643312101910828,0,0,0
"2814","chr10:103451083-103451588",0.746031746031746,1,1,1,1,1,0,1,0.676470588235294,0,1,1,1,1,1,0.692307692307692
"2815","chr10:103452156-103452402",0.253968253968254,0,0,0,0,0,1,0,0.323529411764706,1,0,0,0,0,0,0.307692307692308
"2816","chr10:103555232-103555413",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2817","chr10:103617197-103617314",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2818","chr10:103855195-103855584",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2819","chr10:103917462-103917656",1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"2820","chr10:103917462-103918332",1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"2821","chr10:103967140-103967895",0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
"2822","chr10:104054981-104055007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2823","chr10:104085723-104085880",0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
"2824","chr10:104122965-104123363",0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
"2825","chr10:104254710-104254962",0.356913183279743,0.374193548387097,0.364754098360656,0.405982905982906,0.306666666666667,0.354260089686099,0.28735632183908,0.219354838709677,0.338028169014085,0.387978142076503,0.478260869565217,0.381818181818182,0.402542372881356,0.314720812182741,0.275,0.372093023255814
"2826","chr10:104254986-104255271",0.643086816720257,0.625806451612903,0.635245901639344,0.594017094017094,0.693333333333333,0.645739910313901,0.71264367816092,0.780645161290323,0.661971830985915,0.612021857923497,0.521739130434783,0.618181818181818,0.597457627118644,0.685279187817259,0.725,0.627906976744186
"2827","chr10:104274685-104274949",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"2828","chr10:104275162-104275334",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
"2829","chr10:1043301-1044171",0.771043771043771,0.83989834815756,0.840148698884758,0.826792963464141,0.817813765182186,0.788150807899461,0.824338624338624,0.830508474576271,0.834645669291339,0.848993288590604,0.8068669527897,0.852882703777336,0.888529886914378,0.839416058394161,0.864603481624758,0.863777089783282
"2830","chr10:104480133-104480274",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"2831","chr10:1048264-1049119",0.228956228956229,0.16010165184244,0.159851301115242,0.173207036535859,0.182186234817814,0.211849192100539,0.175661375661376,0.169491525423729,0.165354330708661,0.151006711409396,0.1931330472103,0.147117296222664,0.111470113085622,0.160583941605839,0.135396518375242,0.136222910216718
"2832","chr10:1056385-1056968",1,1,1,1,1,1,1,0,0.319444444444444,1,0,1,1,1,0,1
"2833","chr10:1072116-1072293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2834","chr10:1077907-1078003",0,0,0,0,0,0,0,0,0.680555555555556,0,0,0,0,0,0,0
"2835","chr10:109915011-109915179",0.592105263157895,0.545454545454545,0,0.613138686131387,0.515789473684211,0.578947368421053,0,0.548387096774194,0.602941176470588,0,0,0.618181818181818,0.726190476190476,0.573529411764706,0.551020408163265,0
"2836","chr10:109923402-109923553",0.407894736842105,0.454545454545455,1,0.386861313868613,0.484210526315789,0.421052631578947,1,0.451612903225806,0.397058823529412,1,1,0.381818181818182,0.273809523809524,0.426470588235294,0.448979591836735,1
"2837","chr10:110007964-110008299",1,1,1,1,1,1,1,1,1,1,0.209302325581395,1,1,1,1,1
"2838","chr10:110100625-110100848",0,0,0,0,0,0,0,0,0,0,0.790697674418605,0,0,0,0,0
"2839","chr10:110207605-110208082",0.214285714285714,0.315789473684211,0,0.4,0.366666666666667,0,0.428571428571429,0.5,0,0,0.391304347826087,0,0,0,0,0
"2840","chr10:110225993-110226386",0.785714285714286,0.684210526315789,1,0.6,0.633333333333333,1,0.571428571428571,0.5,1,1,0.608695652173913,1,1,1,0.207547169811321,0.274193548387097
"2841","chr10:110227510-110228321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792452830188679,0.725806451612903
"2842","chr10:110303468-110304131",1,1,1,1,0.879120879120879,1,0.864583333333333,1,1,0.802816901408451,1,1,1,1,1,1
"2843","chr10:110304748-110304938",0,0,0,0,0.120879120879121,0,0.135416666666667,0,0,0.197183098591549,0,0,0,0,0,0
"2844","chr10:110497907-110498500",0.155844155844156,1,0.202898550724638,1,0.25974025974026,0.241935483870968,0,0,0.1625,1,1,0,1,0.235294117647059,0,0
"2845","chr10:110502721-110502869",0.844155844155844,0,0.797101449275362,0,0.74025974025974,0.758064516129032,1,1,0.8375,0,0,1,0,0.764705882352941,1,1
"2846","chr10:110567684-110567831",0.354545454545455,0.455555555555556,1,0.362637362637363,0.426086956521739,1,0.44954128440367,0.402777777777778,0.482352941176471,0.506849315068493,1,0.372093023255814,0.484848484848485,0.452054794520548,0.523076923076923,0.428571428571429
"2847","chr10:110568938-110569013",0.645454545454546,0.544444444444444,0,0.637362637362637,0.573913043478261,0,0.55045871559633,0.597222222222222,0.517647058823529,0.493150684931507,0,0.627906976744186,0.515151515151515,0.547945205479452,0.476923076923077,0.571428571428571
"2848","chr10:110835178-110835691",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"2849","chr10:110871795-110872018",0,1,1,0,0.305084745762712,0.305433186490455,0.348872180451128,0.258130081300813,0.360091743119266,0.325396825396825,0.364672364672365,0.314868804664723,0.256613756613757,0.367609254498715,0.261980830670927,0.413888888888889
"2850","chr10:110872027-110872253",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"2851","chr10:110875966-110876070",1,0,0,1,0.694915254237288,0.694566813509545,0.633082706766917,0.741869918699187,0.639908256880734,0.674603174603175,0.635327635327635,0.685131195335277,0.743386243386243,0.632390745501285,0.738019169329074,0.586111111111111
"2852","chr10:110876670-110876753",0,0,0,0,0,0,0.0180451127819549,0,0,0,0,0,0,0,0,0
"2853","chr10:110917959-110918213",0.463414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2854","chr10:110919121-110919201",0.536585365853659,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"2855","chr10:110919575-110919657",0.204878048780488,1,0.235294117647059,0.25,0.275167785234899,0.25,0.288,0.291666666666667,1,1,0,0.186046511627907,0,0.261538461538462,0.171428571428571,1
"2856","chr10:110964125-110970194",0.795121951219512,0,0.764705882352941,0.75,0.724832214765101,0.75,0.712,0.708333333333333,0,0,1,0.813953488372093,1,0.738461538461539,0.828571428571429,0
"2857","chr10:112158316-112158393",0.585365853658537,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2858","chr10:112182794-112182891",0.414634146341463,0.444444444444444,0,0,1,0,0,1,0,1,0,0,1,1,1,0
"2859","chr10:112446341-112446962",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2860","chr10:112446998-112447467",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2861","chr10:112950247-112950945",0.5,1,1,1,0.521739130434783,1,1,1,0,1,1,1,1,1,1,0.424242424242424
"2862","chr10:112951207-112951273",0.5,0,0,0,0.478260869565217,0,0,0,0,0,0,0,0,0,0,0.575757575757576
"2863","chr10:113679162-113679349",0.444444444444444,0.377777777777778,0,0,0,0,0.346153846153846,0,0.283018867924528,0.291666666666667,0,0,0.2,0.298245614035088,0,0
"2864","chr10:113679669-113679978",0.555555555555556,0.622222222222222,1,1,1,1,0.653846153846154,1,0.716981132075472,0.708333333333333,1,1,0.8,0.701754385964912,0.201834862385321,1
"2865","chr10:113725362-113725537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798165137614679,0
"2866","chr10:113751262-113751761",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2867","chr10:113852723-113854082",1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
"2868","chr10:113854661-113855050",1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"2869","chr10:114174015-114174232",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2870","chr10:114174105-114174179",1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
"2871","chr10:114439176-114439250",0,0,0,0,0,1,0.363636363636364,1,0,0,0,0,0,1,0.3,1
"2872","chr10:114473879-114473956",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2873","chr10:114601827-114601961",0,0,0,1,0,0,0.636363636363636,0,0,0,0,0,0,0,0.7,0
"2874","chr10:114821744-114822123",1,0,0,1,1,1,0,0.270833333333333,1,1,1,1,1,1,0,1
"2875","chr10:114833233-114833465",0,0,0,0,0,0,1,0.729166666666667,0,0,0,0,0,0,0,0
"2876","chr10:114938195-114938539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2877","chr10:11597631-11597717",0.543478260869565,0.512820512820513,0.636363636363636,0,0.536231884057971,0,0.672413793103448,0,0.636363636363636,0,0,0.63265306122449,0,0.631578947368421,0,0.602941176470588
"2878","chr10:11611443-11611666",0.456521739130435,0.487179487179487,0.363636363636364,1,0.463768115942029,1,0.327586206896552,1,0.363636363636364,1,1,0.36734693877551,1,0.368421052631579,1,0.397058823529412
"2879","chr10:116270822-116271115",0.842105263157895,0.785714285714286,1,0,0.764705882352941,1,1,1,1,1,0,1,1,0.779661016949153,1,0
"2880","chr10:116271990-116272282",0.157894736842105,0.214285714285714,0,1,0.235294117647059,0,0,0,0,0,0,0,0,0.220338983050847,0,0
"2881","chr10:116849566-116849741",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"2882","chr10:117005022-117005577",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2883","chr10:117136472-117136659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2884","chr10:117137816-117138301",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2885","chr10:117374356-117375440",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2886","chr10:11747275-11747470",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"2887","chr10:118045811-118046941",1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1
"2888","chr10:11823339-11823470",1,0.132530120481928,1,1,0.186440677966102,1,0,0,0.214285714285714,1,1,0.230769230769231,0,0,0.313725490196078,1
"2889","chr10:118341727-118342240",0.80379746835443,0.775700934579439,0,0.633333333333333,0.688524590163934,0.757894736842105,0.652173913043478,0.642857142857143,0.769230769230769,0.720588235294118,0.704225352112676,0.707692307692308,0.784615384615385,0.666666666666667,0.75,0.678571428571429
"2890","chr10:118342270-118342328",0.19620253164557,0.224299065420561,1,0.366666666666667,0.311475409836066,0.242105263157895,0.347826086956522,0.357142857142857,0.230769230769231,0.279411764705882,0.295774647887324,0.292307692307692,0.215384615384615,0.333333333333333,0.25,0.321428571428571
"2891","chr10:11851997-11852215",0,0.867469879518072,0,0,0.813559322033898,0,1,1,0.785714285714286,0,0,0.769230769230769,1,1,0.686274509803922,0
"2892","chr10:118754396-118755249",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
"2893","chr10:119025797-119025860",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2894","chr10:119080628-119080823",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2895","chr10:119104086-119104197",1,1,1,1,1,1,1,0.6,1,1,1,1,1,1,1,1
"2896","chr10:119104764-119105643",0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
"2897","chr10:119165202-119165714",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2898","chr10:119178755-119178812",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2899","chr10:119527306-119527477",1,0.824324324324324,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"2900","chr10:119542590-119542719",0,0.175675675675676,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"2901","chr10:119588152-119588248",0,0.65625,0,0.654822335025381,0,0.65546218487395,0,0.727941176470588,0.674603174603175,0,0,0,0.605839416058394,0.652542372881356,0,0.789473684210526
"2902","chr10:119593448-119593513",0,0,0,0,0,0,0,0,0,0,0,0,0.0802919708029197,0,0,0
"2903","chr10:119596434-119597029",1,0.34375,1,0.345177664974619,1,0.34453781512605,1,0.272058823529412,0.325396825396825,1,1,1,0.313868613138686,0.347457627118644,1,0.210526315789474
"2904","chr10:119651380-119651855",0.5,0.523255813953488,1,0.525641025641026,0.365079365079365,1,0.3,0,1,0.535911602209945,1,1,1,1,0.281553398058252,1
"2905","chr10:119672255-119672656",0.5,0.476744186046512,0,0.474358974358974,0.634920634920635,0,0.7,0,0,0.464088397790055,0,0,0,0,0.718446601941748,0
"2906","chr10:119796715-119796913",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2907","chr10:119859799-119859884",0.63716814159292,0.67948717948718,0.669565217391304,0.668449197860963,0.680272108843537,0.637931034482759,0.633802816901408,0.720930232558139,0.641379310344828,0.663366336633663,0,0.530769230769231,0.595419847328244,0.61038961038961,0.7,0.617647058823529
"2908","chr10:119872527-119872843",0.36283185840708,0.320512820512821,0.330434782608696,0.331550802139037,0.319727891156463,0.362068965517241,0.366197183098592,0.27906976744186,0.358620689655172,0.336633663366337,1,0.469230769230769,0.404580152671756,0.38961038961039,0.3,0.382352941176471
"2909","chr10:119892707-119892945",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2910","chr10:12035059-12035897",0,0,0,0,0,0,0,0,0.731481481481482,0,0,0,0,0,0,0
"2911","chr10:12042755-12042809",1,1,1,1,1,1,1,1,0.268518518518519,1,1,1,1,1,1,1
"2912","chr10:12068954-12069187",1,0.267993874425727,0.297709923664122,0.256457564575646,0.278508771929825,1,0.184887459807074,0.217798594847775,0.32156862745098,1,1,1,0.308550185873606,1,1,1
"2913","chr10:12081472-12081627",0,0.732006125574273,0.702290076335878,0.743542435424354,0.721491228070175,0,0.815112540192926,0.782201405152225,0.67843137254902,0,0,0,0.691449814126394,0,0,0
"2914","chr10:120851305-120851591",0.366666666666667,0.409836065573771,1,1,0.261904761904762,0,0.375,0,0.365853658536585,1,0.235294117647059,1,0,0,0.333333333333333,1
"2915","chr10:120851781-120852635",0,0,0,0,0.738095238095238,1,0.625,0,0,0,0.764705882352941,0,0,0,0,0
"2916","chr10:120880826-120880901",0,0,0,0,0,0,0,0,0,0,0,0,0.441860465116279,0,0,0
"2917","chr10:120901036-120901098",0.633333333333333,0.590163934426229,0,0,0,0,0,0,0.634146341463415,0,0,0,0.558139534883721,0,0.666666666666667,0
"2918","chr10:12129637-12129794",0,1,1,0.342857142857143,0,0.48780487804878,0,0,0.5,1,1,1,0.41025641025641,1,0,0.5
"2919","chr10:12133241-12133308",0,0,0,0.657142857142857,1,0,1,0,0.5,0,0,0,0,0,1,0.5
"2920","chr10:12155311-12155404",1,0,0,0,0,0.51219512195122,0,0,0,0,0,0,0.58974358974359,0,0,0
"2921","chr10:121593709-121596811",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2922","chr10:12170232-12170912",0.432717678100264,0.388949079089924,0,0.34487021013597,0.392326732673267,0.396604938271605,0.385780885780886,0.413145539906103,0.43595041322314,0,0.427807486631016,0.434782608695652,0.429126213592233,0.377777777777778,0.371428571428571,0.410752688172043
"2923","chr10:121927844-121928075",1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
"2924","chr10:12195770-12196144",0.567282321899736,0.611050920910076,1,0.65512978986403,0.607673267326733,0.603395061728395,0.614219114219114,0.586854460093897,0.564049586776859,1,0.572192513368984,0.565217391304348,0.570873786407767,0.622222222222222,0.628571428571429,0.589247311827957
"2925","chr10:12196130-12196319",0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
"2926","chr10:121974004-121975217",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2927","chr10:122113030-122113233",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.328358208955224
"2928","chr10:122132609-122132734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671641791044776
"2929","chr10:122393105-122393341",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"2930","chr10:122397918-122397974",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2931","chr10:122426942-122427031",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2932","chr10:12246054-12246277",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2933","chr10:122488902-122489001",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2934","chr10:122489422-122489626",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2935","chr10:122879485-122879583",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2936","chr10:122879485-122879641",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2937","chr10:122951954-122952026",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2938","chr10:122983272-122986247",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2939","chr10:123008575-123008687",0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0
"2940","chr10:123008694-123008812",1,0,1,1,0,0,0,0,1,0.666666666666667,1,1,1,1,1,1
"2941","chr10:123008979-123009071",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2942","chr10:123154402-123154485",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2943","chr10:12349547-12349910",1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"2944","chr10:124045667-124046724",1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"2945","chr10:124093469-124093598",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2946","chr10:124418873-124418976",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2947","chr10:124484139-124484326",1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
"2948","chr10:124706636-124706887",1,0,0,0,0,1,1,0,0,0,0,0.784615384615385,0,0,0,1
"2949","chr10:124790273-124790338",0,0,0,0,0,0,0,0,0,0,0,0.215384615384615,0,0,0,0
"2950","chr10:124791724-124791727",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2951","chr10:124791724-124791887",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2952","chr10:124801819-124801901",1,1,1,1,1,1,1,0.372549019607843,1,1,1,1,1,1,1,1
"2953","chr10:124806831-124806921",0,0,0,0,0,0,0,0.627450980392157,0,0,0,0,0,0,0,0
"2954","chr10:124917143-124917272",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"2955","chr10:124942123-124943307",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2956","chr10:124994469-124994683",0.75,0.805251641137856,0.808306709265176,0.770408163265306,0.514529914529914,0.80564263322884,0.78643216080402,0.515011547344111,0.838056680161943,0.616519174041298,0,0,0.854406130268199,0.756521739130435,1,0.634751773049645
"2957","chr10:125003338-125003492",0,0,0,0,0.261538461538462,0,0,0.337182448036952,0,0,0,0,0,0,0,0
"2958","chr10:125110990-125111093",0,0,0,0,0.135042735042735,0,0,0,0,0.221238938053097,0,0.817307692307692,0,0,0,0.287234042553192
"2959","chr10:125158635-125158716",0.0246212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2960","chr10:125160319-125160563",0.134469696969697,0.115973741794311,0.124600638977636,0.0969387755102041,0.052991452991453,0.134796238244514,0.128140703517588,0.0808314087759815,0.161943319838057,0.112094395280236,0.615384615384615,0,0.0957854406130268,0.152173913043478,0,0.0780141843971631
"2961","chr10:125160827-125161170",0.0909090909090909,0.0787746170678337,0.0670926517571885,0.13265306122449,0.0358974358974359,0.0595611285266458,0.085427135678392,0.0669745958429561,0,0.0501474926253687,0.384615384615385,0.182692307692308,0.0498084291187739,0.091304347826087,0,0
"2962","chr10:12553225-12553356",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2963","chr10:125709006-125709567",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2964","chr10:125709498-125709567",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2965","chr10:125719422-125719566",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
"2966","chr10:125719515-125719915",1,1,0.428571428571429,0.345679012345679,0,1,1,0,1,1,1,1,1,1,0.307692307692308,1
"2967","chr10:125721204-125721412",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2968","chr10:125725682-125725838",0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
"2969","chr10:125745707-125745930",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2970","chr10:125746701-125747694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692307692,0
"2971","chr10:125753694-125753845",0,0,0,0.654320987654321,0,0,0,0,0,0,0,0,0,0,0,0
"2972","chr10:125816177-125816260",0,0,0,0,0,0,0.567073170731707,0,0,0,0,0,0,0,0,0
"2973","chr10:125816437-125816632",0.772357723577236,0.696629213483146,0.779411764705882,0.761061946902655,0,0.775,0.335365853658537,0,0.685185185185185,0,0.613636363636364,0.753086419753086,1,0.66,0.779661016949153,0.735849056603774
"2974","chr10:125823029-125823258",0.227642276422764,0.303370786516854,0.220588235294118,0.238938053097345,1,0.225,0.0975609756097561,1,0.314814814814815,1,0.386363636363636,0.246913580246914,0,0.34,0.220338983050847,0.264150943396226
"2975","chr10:125823546-125823722",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"2976","chr10:125896218-125896436",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"2977","chr10:125896564-125896655",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2978","chr10:125996550-125996624",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2979","chr10:126905409-126905563",0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0
"2980","chr10:126970702-126970785",0,0,0.611111111111111,0.725,0,0,0,0,0,0,0,0,0,0,0,1
"2981","chr10:126987521-126987617",1,0,0,0,1,0.666666666666667,0,0,0,0,0,0,1,0,0,0
"2982","chr10:127176877-127177139",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2983","chr10:127257335-127257788",0,0,0.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
"2984","chr10:127339006-127339084",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2985","chr10:127362064-127362212",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2986","chr10:127381278-127381368",0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"2987","chr10:127415152-127415238",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
