ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2432	"ENSG00000261832.6"	"ENSG00000261832"	chr16	-	28488590	28488662	28491481	28491513	28487661	28487741	28491713	28491835	2432	3,1	380,282	2,0,2	408,329,272	181	221	1	1.0	0.01,0.004	0.006,0.0,0.009	0.002
2433	"ENSG00000205629.12"	"LCMT1"	chr16	+	25140170	25140247	25161101	25161204	25132401	25132523	25164597	25164718	2433	166,111	226,215	169,124,113	205,164,127	226	252	0.0656977748387	0.44394079756299315	0.45,0.365	0.479,0.457,0.498	-0.071
2434	"ENSG00000103353.16"	"UBFD1"	chr16	+	23559467	23559676	23562205	23562271	23557949	23558279	23562624	23562730	2434	261,201	114,82	530,401,256	148,102,93	298	215	0.0080707081878	0.13762544893692785	0.623,0.639	0.721,0.739,0.665	-0.077
2436	"ENSG00000101546.13"	"RBFA"	chr18	+	80037329	80037506	80042134	80042219	80036667	80036710	80044211	80044285	2436	212,150	120,112	325,240,166	253,199,119	298	234	0.179822831777	0.6832982419281343	0.581,0.513	0.502,0.486,0.523	0.043
2437	"ENSG00000101546.13"	"RBFA"	chr18	+	80038504	80038617	80042134	80042219	80037329	80037506	80044211	80044285	2437	257,212	123,119	442,354,268	255,198,123	262	234	0.789775799377	1.0	0.651,0.614	0.608,0.615,0.661	0.005
2438	"ENSG00000101546.13"	"RBFA"	chr18	+	80038504	80038617	80044211	80044285	80037329	80037506	80045773	80046397	2438	243,199	105,129	394,317,247	256,219,96	262	223	0.697516326479	1.0	0.663,0.568	0.567,0.552,0.687	0.013
2440	"ENSG00000125970.12"	"RALY"	chr20	+	34031521	34031604	34072065	34072330	33993645	33994131	34073562	34073635	2440	50,22	834,652	63,61,46	977,815,645	232	298	0.023683590806	0.25749948394189803	0.072,0.042	0.076,0.088,0.084	-0.026
2441	"ENSG00000125970.12"	"RALY"	chr20	+	34031521	34031604	34072065	34072205	33993952	33994131	34073818	34073866	2441	49,22	11,8	59,61,46	11,7,12	232	289	0.271782574463	0.8162303779537172	0.847,0.774	0.87,0.916,0.827	-0.06
2442	"ENSG00000125970.12"	"RALY"	chr20	+	34033163	34033239	34065043	34065160	34031521	34031604	34072065	34072330	2442	2,0	31,42	7,0,0	63,22,32	225	266	0.245230429016	0.782095523215425	0.071,0.0	0.116,0.0,0.0	-0.003
2443	"ENSG00000125970.12"	"RALY"	chr20	+	34072065	34072205	34073562	34073635	34031521	34031604	34073818	34073866	2443	750,504	112,61	775,660,391	116,102,110	289	222	0.0437117931512	0.35904988629147105	0.837,0.864	0.837,0.833,0.732	0.05
2444	"ENSG00000125970.12"	"RALY"	chr20	+	34072065	34072330	34073562	34073635	34031521	34031604	34073818	34073866	2444	778,528	112,61	801,686,404	116,102,110	298	222	0.0395117606801	0.3412710479132064	0.838,0.866	0.837,0.834,0.732	0.051
2445	"ENSG00000125970.12"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34031521	34031604	34075873	34076040	2445	32,18	99,39	48,41,30	117,108,99	222	197	0.952738629983	1.0	0.223,0.291	0.267,0.252,0.212	0.013
2446	"ENSG00000125970.12"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34072065	34072205	34075873	34076040	2446	32,18	99,39	44,41,30	117,108,99	222	197	0.933357750465	1.0	0.223,0.291	0.25,0.252,0.212	0.019
2447	"ENSG00000125970.12"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34072065	34072330	34075873	34076040	2447	568,473	99,39	682,601,450	117,110,99	222	197	0.00958598426247	0.1525234479004592	0.836,0.915	0.838,0.829,0.801	0.053
2448	"ENSG00000125970.12"	"RALY"	chr20	+	34073818	34073866	34075873	34076040	34073562	34073635	34076701	34076815	2448	248,158	754,505	275,198,167	842,734,546	197	298	0.567615252524	1.0	0.332,0.321	0.331,0.29,0.316	0.014
2449	"ENSG00000158486.15"	"DNAH3"	chr16	-	20941400	20941543	20944495	20944663	20936648	20936853	20948482	20948637	2449	0,0	3,0	55,44,23	25,26,11	298	292	1	1.0	0.0,NA	0.683,0.624,0.672	-0.66
2570	"ENSG00000174628.17"	"IQCK"	chr16	+	19717694	19718487	19730429	19730494	19716455	19716542	19733697	19733827	2570	6,3	33,15	7,0,2	45,33,41	298	214	0.0765765556939	0.47628976641644566	0.115,0.126	0.1,0.0,0.034	0.076
2571	"ENSG00000174628.17"	"IQCK"	chr16	+	19735352	19735450	19763847	19763900	19733697	19733827	19788837	19788922	2571	34,20	1,0	74,38,41	1,2,0	247	202	1	1.0	0.965,1.0	0.984,0.94,1.0	0.008
2572	"ENSG00000174628.17"	"IQCK"	chr16	+	19735352	19735450	19763847	19764112	19733697	19733827	19788837	19788922	2572	34,20	25,6	74,38,41	20,10,6	247	298	0.0225337850888	0.24995165556872445	0.621,0.801	0.817,0.821,0.892	-0.132
2573	"ENSG00000174628.17"	"IQCK"	chr16	+	19735352	19735450	19788837	19788922	19733697	19733827	19827025	19827075	2573	27,14	62,29	64,31,37	73,72,31	247	234	0.0695490108204	0.45531265605807114	0.292,0.314	0.454,0.29,0.531	-0.122
2574	"ENSG00000174628.17"	"IQCK"	chr16	+	19735352	19735450	19763847	19764112	19733697	19733827	19827025	19827137	2574	27,14	1,0	64,31,37	3,0,0	247	298	1	1.0	0.97,1.0	0.963,1.0,1.0	-0.003
2575	"ENSG00000174628.17"	"IQCK"	chr16	+	19763847	19764112	19788837	19788922	19733697	19733827	19827025	19827137	2575	1,0	62,29	3,0,0	73,72,31	298	234	1	1.0	0.013,0.0	0.031,0.0,0.0	-0.004
2576	"ENSG00000174628.17"	"IQCK"	chr16	+	19764034	19764112	19788837	19788922	19763847	19763900	19827025	19827075	2576	19,5	51,24	32,17,23	63,60,23	227	234	0.151299691111	0.6427587062270235	0.277,0.177	0.344,0.226,0.508	-0.132
2577	"ENSG00000103540.17"	"CCP110"	chr16	+	19547954	19548014	19548514	19548600	19546411	19546474	19551195	19553408	2577	27,36	5,2	94,47,52	10,6,1	209	235	0.795888502169	1.0	0.859,0.953	0.914,0.898,0.983	-0.026
2578	"ENSG00000006007.12"	"GDE1"	chr16	-	19504880	19505092	19507686	19507779	19501692	19503617	19510838	19510944	2578	195,133	443,237	275,221,157	437,363,254	242	298	0.0602327292175	0.42674674299249227	0.352,0.409	0.437,0.428,0.432	-0.052
2579	"ENSG00000103534.17"	"TMC5"	chr16	+	19466081	19466233	19469680	19469825	19463775	19464024	19472087	19472243	2579	119,75	58,38	153,127,78	110,91,61	298	294	0.0227299620605	0.2515775578440469	0.669,0.661	0.578,0.579,0.558	0.093
2580	"ENSG00000103534.17"	"TMC5"	chr16	+	19469680	19469825	19472087	19472243	19463775	19464024	19474124	19474276	2580	5,4	83,67	5,14,2	182,163,91	294	298	0.775181921497	1.0	0.058,0.057	0.027,0.08,0.022	0.014
2581	"ENSG00000103534.17"	"TMC5"	chr16	+	19469680	19469825	19472087	19472243	19466081	19466233	19474124	19474276	2581	134,107	83,67	261,187,97	184,161,91	294	298	0.0800354600166	0.48689981372491214	0.621,0.618	0.59,0.541,0.519	0.07
2582	"ENSG00000259925.2"	"ENSG00000259925"	chr16	-	19378929	19379011	19381429	19381536	19367810	19367877	19393375	19393877	2582	5,0	1,0	6,3,1	0,1,0	256	231	1	1.0	0.819,NA	1.0,0.73,1.0	-0.091
2583	"ENSG00000176953.13"	"NFATC2IP"	chr16	+	28954564	28954682	28955977	28956058	28952131	28952204	28956150	28956337	2583	171,131	86,64	249,237,158	126,95,77	267	230	0.651951028286	1.0	0.631,0.638	0.63,0.682,0.639	-0.016
2584	"ENSG00000176953.13"	"NFATC2IP"	chr16	+	28954564	28954682	28958716	28958861	28952131	28952204	28958990	28959100	2584	163,131	295,231	240,232,155	445,350,246	267	294	0.52792538176	1.0	0.378,0.384	0.373,0.422,0.41	-0.021
2585	"ENSG00000176953.13"	"NFATC2IP"	chr16	+	28954564	28954682	28958990	28959100	28952131	28952204	28963704	28967092	2585	164,130	259,170	248,236,154	375,306,223	267	259	0.858042766059	1.0	0.381,0.426	0.391,0.428,0.401	-0.003
2586	"ENSG00000176953.13"	"NFATC2IP"	chr16	+	28955977	28956058	28958990	28959100	28954564	28954682	28963704	28967092	2586	105,117	259,170	147,159,93	375,304,225	230	259	0.329730515911	0.8791570797172227	0.313,0.437	0.306,0.371,0.318	0.043
2587	"ENSG00000170537.13"	"TMC7"	chr16	+	19056541	19056697	19059415	19059494	19051685	19051816	19061777	19063942	2587	23,7	8,14	35,23,21	14,30,12	298	228	0.774492134303	1.0	0.687,0.277	0.657,0.37,0.572	-0.051
2588	"ENSG00000157106.18"	"SMG1"	chr16	-	18811947	18812127	18815174	18815281	18811760	18811867	18815439	18815651	2588	110,74	236,120	149,125,69	232,228,146	256	298	0.654817158122	1.0	0.352,0.418	0.428,0.39,0.355	-0.006
2589	"ENSG00000157106.18"	"SMG1"	chr16	-	18838013	18838232	18838356	18838466	18837252	18837443	18838550	18838689	2589	86,58	113,80	117,67,37	156,119,82	259	298	0.223595844758	0.7521364095657156	0.467,0.455	0.463,0.393,0.342	0.062
2590	"ENSG00000157106.18"	"SMG1"	chr16	-	18839697	18839946	18841564	18841794	18838460	18838689	18842207	18842454	2590	170,95	104,57	226,174,78	126,113,50	298	298	0.989596188013	1.0	0.62,0.625	0.642,0.606,0.609	0.004
2591	"ENSG00000157106.18"	"SMG1"	chr16	-	18845428	18845651	18847452	18847607	18842207	18842454	18847815	18848033	2591	145,113	164,95	174,130,94	147,133,87	298	298	0.654375547497	1.0	0.469,0.543	0.542,0.494,0.519	-0.012
2592	"ENSG00000170540.16"	"ARL6IP1"	chr16	-	18795463	18795581	18797924	18798044	18794598	18794683	18798700	18798834	2592	1970,1353	1926,1389	1534,1364,910	1690,1276,838	269	267	0.868941087536	1.0	0.504,0.492	0.474,0.515,0.519	-0.005
2593	"ENSG00000170540.16"	"ARL6IP1"	chr16	-	18797924	18798044	18798700	18798834	18795175	18795581	18801430	18801548	2593	1452,1022	1984,1429	1297,1150,773	1419,1186,773	283	269	0.0042037792267	0.09260524445871494	0.41,0.405	0.465,0.48,0.487	-0.07
2594	"ENSG00000100316.16"	"RPL3"	chr22	-	39316705	39316841	39317460	39317629	39315368	39315555	39318399	39318592	2594	13548,10297	9860,6267	13527,11054,8459	8828,7511,6009	298	285	0.818323701648	1.0	0.568,0.611	0.594,0.585,0.574	0.005
2596	"ENSG00000103222.20"	"ABCC1"	chr16	+	16007815	16007992	16009775	16009901	15949576	15949799	16014490	16014628	2596	18,10	112,54	51,23,16	149,123,90	298	275	0.136841591298	0.6147798103705913	0.129,0.146	0.24,0.147,0.141	-0.039
2597	"ENSG00000103222.20"	"ABCC1"	chr16	+	16009775	16009901	16014490	16014628	16007815	16007992	16016495	16016621	2597	92,58	124,64	127,66,64	211,167,121	275	287	0.00647417611636	0.12011970281186109	0.436,0.486	0.386,0.292,0.356	0.116
2598	"ENSG00000103222.20"	"ABCC1"	chr16	+	16009775	16009901	16014490	16014628	16007815	16007992	16033108	16033170	2598	88,53	5,2	123,64,65	4,0,1	275	287	0.0687986592425	0.4531663547375094	0.948,0.965	0.97,1.0,0.985	-0.029
2599	"ENSG00000103222.20"	"ABCC1"	chr16	+	16009775	16009901	16016495	16016621	16007815	16007992	16033108	16033170	2599	88,53	82,37	123,64,65	112,89,59	275	275	0.253789281928	0.7954646845598993	0.518,0.589	0.523,0.418,0.524	0.065
2600	"ENSG00000103222.20"	"ABCC1"	chr16	+	16014490	16014628	16016495	16016621	16007815	16007992	16033108	16033170	2600	5,2	82,37	4,0,1	112,89,59	287	275	0.038050325253	0.33353193742681947	0.055,0.049	0.033,0.0,0.016	0.036
2601	"ENSG00000103222.20"	"ABCC1"	chr16	+	16014490	16014628	16016495	16016621	16009775	16009901	16033108	16033170	2601	129,58	85,42	188,137,96	117,92,61	287	275	0.726755112177	1.0	0.593,0.57	0.606,0.588,0.601	-0.017
2602	"ENSG00000103222.20"	"ABCC1"	chr16	+	16016495	16016621	16033108	16033170	16014490	16014628	16036471	16036603	2602	104,51	23,25	167,138,100	46,32,22	275	211	0.33551825549	0.8848515673103539	0.776,0.61	0.736,0.768,0.777	-0.067
2603	"ENSG00000103222.20"	"ABCC1"	chr16	+	16033108	16033170	16036471	16036603	16016495	16016621	16044449	16044680	2603	45,28	92,54	92,71,58	147,106,77	211	281	0.11548450519	0.5723993567946435	0.394,0.408	0.455,0.471,0.501	-0.075
2604	"ENSG00000103222.20"	"ABCC1"	chr16	+	16068155	16068302	16071641	16071729	16056091	16056295	16076325	16076401	2604	119,96	61,32	171,167,127	97,72,67	296	237	0.351028559783	0.9017470760748131	0.61,0.706	0.585,0.65,0.603	0.045
2605	"ENSG00000103222.20"	"ABCC1"	chr16	+	16079351	16079478	16083365	16083542	16076325	16076401	16086823	16086991	2605	80,33	68,44	126,123,101	101,110,101	276	298	0.516140944374	1.0	0.56,0.447	0.574,0.547,0.519	-0.043
2606	"ENSG00000103222.20"	"ABCC1"	chr16	+	16079351	16079478	16083365	16083542	16076325	16076401	16090404	16090588	2606	78,32	0,2	118,120,98	5,2,2	276	298	0.275887419567	0.8203923073123662	1.0,0.945	0.962,0.985,0.981	-0.004
2607	"ENSG00000103222.20"	"ABCC1"	chr16	+	16079351	16079478	16086823	16086991	16076325	16076401	16090404	16090588	2607	78,32	88,41	118,120,98	101,97,69	276	298	0.0267298638202	0.27698538781023124	0.489,0.457	0.558,0.572,0.605	-0.105
2608	"ENSG00000103222.20"	"ABCC1"	chr16	+	16083365	16083542	16086823	16086991	16076325	16076401	16090404	16090588	2608	0,2	88,41	5,2,2	101,97,69	298	298	0.130586232763	0.6026794926735152	0.0,0.047	0.047,0.02,0.028	-0.008
2609	"ENSG00000103222.20"	"ABCC1"	chr16	+	16083365	16083542	16086823	16086991	16079351	16079478	16090404	16090588	2609	73,49	89,44	97,87,75	110,101,72	298	298	0.946182336616	1.0	0.451,0.527	0.469,0.463,0.51	0.008
2610	"ENSG00000103222.20"	"ABCC1"	chr16	+	16114765	16115076	16121974	16122174	16111374	16111582	16124788	16124915	2610	109,53	53,46	134,110,93	115,84,90	298	298	0.171325241772	0.6727032379852409	0.673,0.535	0.538,0.567,0.508	0.066
2611	"ENSG00000103222.20"	"ABCC1"	chr16	+	16121974	16122174	16124788	16124915	16114765	16115076	16125809	16125911	2611	105,59	65,61	207,155,118	112,92,87	298	276	0.223766869819	0.7522023924878036	0.599,0.473	0.631,0.609,0.557	-0.063
2612	"ENSG00000103222.20"	"ABCC1"	chr16	+	16124788	16124915	16125809	16125911	16121974	16122174	16131788	16131935	2612	46,42	101,84	101,68,76	161,116,76	276	251	0.0427113906003	0.35448896200676294	0.293,0.313	0.363,0.348,0.476	-0.093
2613	"ENSG00000103222.20"	"ABCC1"	chr16	+	16125809	16125911	16131788	16131935	16124788	16124915	16134349	16134508	2613	57,50	69,61	97,87,83	164,136,105	251	296	0.222849108714	0.7513241219017199	0.493,0.492	0.411,0.43,0.482	0.051
2614	"ENSG00000166783.22"	"MARF1"	chr16	-	15622933	15623123	15624768	15624927	15621732	15621911	15625015	15625173	2614	65,41	82,63	72,60,42	121,112,65	298	298	0.236304761516	0.7713504304720825	0.442,0.394	0.373,0.349,0.393	0.046
2615	"ENSG00000166783.22"	"MARF1"	chr16	-	15622933	15623126	15624768	15624927	15621732	15621911	15625015	15625173	2615	65,41	83,64	72,60,42	119,116,65	298	298	0.251545981116	0.7927132649850677	0.439,0.39	0.377,0.341,0.393	0.044
2616	"ENSG00000166783.22"	"MARF1"	chr16	-	15625371	15625800	15630331	15630504	15625015	15625173	15631380	15631498	2616	57,44	46,23	99,65,52	61,46,22	298	298	0.590745174955	1.0	0.553,0.657	0.619,0.586,0.703	-0.031
2617	"ENSG00000261130.5"	"ENSG00000261130"	chr16	+	15400786	15400857	15434394	15434759	15395949	15396207	15515304	15515333	2617	0,0	9,3	0,1,0	1,2,3	220	298	1	1.0	0.0,0.0	0.0,0.404,0.0	-0.135
2618	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15001775	15001856	15004186	15004333	14998339	14998405	15006393	15006583	2618	219,166	493,351	419,362,260	710,617,434	230	296	0.0274960616067	0.2801853955277741	0.364,0.378	0.432,0.43,0.435	-0.061
2619	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15004186	15004333	15006393	15006583	14998339	14998405	15008778	15008847	2619	36,34	922,658	106,99,63	1407,1225,827	296	298	0.000487685621152	0.021615326538660423	0.038,0.049	0.07,0.075,0.071	-0.029
2620	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15004186	15004333	15006393	15006583	15001775	15001856	15008778	15008847	2620	431,276	917,656	646,543,409	1405,1216,824	296	298	0.678197730804	1.0	0.321,0.298	0.316,0.31,0.333	-0.01
2621	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15006393	15006583	15008778	15008847	15004186	15004333	15009680	15009759	2621	458,317	305,239	604,518,371	470,416,265	298	218	0.472427407743	0.994025455807777	0.523,0.492	0.485,0.477,0.506	0.018
2622	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15022703	15022754	15026642	15026706	15018839	15018965	15028877	15028966	2622	247,169	284,148	325,310,231	394,352,265	200	213	0.292555076254	0.8378933104652866	0.481,0.549	0.468,0.484,0.481	0.037
2623	"ENSG00000183426.17"	"NPIPA1"	chr16	+	14935344	14935397	14937564	14937650	14935159	14935276	14941811	14941940	2623	0,1	18,18	1,2,1	60,36,44	202	235	1	1.0	0.0,0.061	0.019,0.061,0.026	-0.005
2624	"ENSG00000183426.17"	"NPIPA1"	chr16	+	14937564	14937650	14941811	14941940	14935159	14935397	14945573	14945673	2624	62,51	26,22	134,95,81	46,29,31	235	278	0.362975533241	0.9106980652062708	0.738,0.733	0.775,0.795,0.756	-0.04
2625	"ENSG00000140694.18"	"PARN"	chr16	-	14558372	14558489	14578530	14578628	14555653	14555709	14580873	14580943	2625	0,0	0,3	0,2,1	2,1,3	247	266	1	1.0	NA,0.0	0.0,0.683,0.264	-0.316
2626	"ENSG00000140694.18"	"PARN"	chr16	-	14584748	14584791	14586317	14586361	14584346	14584422	14593300	14593378	2626	80,61	94,45	77,74,65	111,59,58	193	192	0.764957079243	1.0	0.458,0.574	0.408,0.555,0.527	0.019
2628	"ENSG00000140694.18"	"PARN"	chr16	-	14586317	14586361	14593300	14593378	14584748	14584791	14599903	14599960	2628	107,86	73,53	123,106,75	99,59,48	227	193	0.870106157755	1.0	0.555,0.58	0.514,0.604,0.571	0.005
2629	"ENSG00000140694.18"	"PARN"	chr16	-	14588097	14588172	14591912	14592033	14586317	14586361	14593300	14593378	2629	7,3	0,1	10,10,5	0,2,0	270	224	1	1.0	1.0,0.713	1.0,0.806,1.0	-0.079
2630	"ENSG00000140694.18"	"PARN"	chr16	-	14591912	14593378	14599903	14599960	14586317	14586361	14606483	14606526	2630	3,0	9,3	2,1,1	9,15,4	206	298	0.903698596649	1.0	0.325,0.0	0.243,0.088,0.266	-0.036
2631	"ENSG00000140694.18"	"PARN"	chr16	-	14593300	14593378	14599903	14599960	14586317	14586361	14606483	14606526	2631	3,0	162,97	2,1,1	165,124,131	206	227	1	1.0	0.02,0.0	0.013,0.009,0.008	0.0
2632	"ENSG00000167881.15"	"SRP68"	chr17	-	76040902	76040978	76043828	76043958	76040418	76040474	76045291	76045386	2632	358,252	345,267	455,358,271	457,364,267	279	225	0.96890699042	1.0	0.456,0.432	0.445,0.442,0.45	-0.002
2633	"ENSG00000048471.14"	"SNX29"	chr16	+	11999296	11999358	12002990	12003043	11976733	11976813	12027319	12027444	2633	2,0	11,10	2,0,0	18,8,8	211	202	0.754720629433	1.0	0.148,0.0	0.096,0.0,0.0	0.042
2634	"ENSG00000103342.13"	"GSPT1"	chr16	-	11876085	11876175	11877406	11877580	11875760	11875929	11883014	11883095	2634	1747,1318	902,575	1550,1293,929	849,683,507	298	239	0.208175691135	0.7303476615753793	0.608,0.648	0.594,0.603,0.595	0.031
2635	"ENSG00000103342.13"	"GSPT1"	chr16	-	11877406	11877580	11883014	11883095	11876085	11876175	11885180	11885274	2635	1150,808	1353,1022	1012,920,587	1392,1057,697	230	298	0.89140718405	1.0	0.524,0.506	0.485,0.53,0.522	0.003
2636	"ENSG00000103342.13"	"GSPT1"	chr16	-	11887569	11887750	11891061	11891139	11886776	11886931	11894953	11894987	2636	1348,974	2328,1707	1313,1011,751	2215,1746,1090	227	298	0.473879681625	0.9955786425592105	0.432,0.428	0.438,0.432,0.475	-0.018
2637	"ENSG00000103342.13"	"GSPT1"	chr16	-	11891061	11891139	11894953	11894987	11887569	11887750	11896557	11896782	2637	465,376	739,492	482,393,296	609,541,356	183	227	0.26456142779	0.8085404362049051	0.438,0.487	0.495,0.474,0.508	-0.03
2638	"ENSG00000103342.13"	"GSPT1"	chr16	-	11894953	11894987	11896557	11896782	11891061	11891139	11897839	11897881	2638	218,160	484,362	201,200,102	440,329,215	298	183	0.279744939241	0.8235454952778578	0.217,0.213	0.219,0.272,0.226	-0.024
2639	"ENSG00000103342.13"	"GSPT1"	chr16	-	11894953	11894987	11896557	11896785	11891061	11891139	11897839	11897881	2639	833,651	484,362	969,732,532	440,329,215	298	183	0.0150948235186	0.19699566855247044	0.514,0.525	0.575,0.577,0.603	-0.065
2640	"ENSG00000103342.13"	"GSPT1"	chr16	-	11896557	11896785	11897839	11897881	11894953	11894987	11897993	11898035	2640	3,2	2203,1619	5,6,2	2189,1716,1289	191	298	1	1.0	0.002,0.002	0.004,0.005,0.002	-0.002
2642	"ENSG00000170954.12"	"ZNF415"	chr19	-	53115209	53115307	53115703	53115924	53107878	53109908	53116312	53116433	2642	29,12	33,41	22,20,5	37,41,20	298	247	0.720174725116	1.0	0.421,0.195	0.33,0.288,0.172	0.045
2648	"ENSG00000118894.15"	"EEF2KMT"	chr16	-	5091793	5091895	5093483	5093564	5090431	5090565	5095451	5095514	2648	123,76	35,21	181,162,125	64,86,51	230	251	0.0264207169519	0.27485483925075854	0.793,0.798	0.755,0.673,0.728	0.077
2649	"ENSG00000140632.17"	"GLYR1"	chr16	-	4811169	4811294	4811622	4811802	4803202	4805310	4812085	4812248	2649	437,357	316,291	711,636,468	508,390,302	298	274	0.174400199784	0.6771694474619905	0.56,0.53	0.563,0.6,0.588	-0.039
2650	"ENSG00000140632.17"	"GLYR1"	chr16	-	4811622	4811802	4812085	4812248	4811169	4811294	4813736	4813838	2650	397,263	628,477	544,526,479	1009,802,604	298	298	0.404806144593	0.9468077109863058	0.387,0.355	0.35,0.396,0.442	-0.025
2651	"ENSG00000140632.17"	"GLYR1"	chr16	-	4812085	4812248	4813736	4813838	4811622	4811802	4814536	4814629	2651	184,123	437,359	330,251,246	716,639,468	251	298	0.147543933846	0.6358041759646218	0.333,0.289	0.354,0.318,0.384	-0.041
2653	"ENSG00000103423.14"	"DNAJA3"	chr16	+	4448732	4448848	4450399	4450497	4446885	4447014	4454810	4454927	2653	480,383	77,53	813,620,488	105,82,86	265	247	0.778096716406	1.0	0.853,0.871	0.878,0.876,0.841	-0.003
2654	"ENSG00000103423.14"	"DNAJA3"	chr16	+	4448732	4448848	4450399	4450497	4446885	4447014	4455545	4455951	2654	481,384	350,223	813,624,490	549,419,370	265	247	0.568614449421	1.0	0.562,0.616	0.58,0.581,0.552	0.018
2655	"ENSG00000103423.14"	"DNAJA3"	chr16	+	4448732	4448848	4454810	4454927	4446885	4447014	4455545	4456775	2655	481,384	120,112	813,624,490	224,198,120	265	266	0.751879338015	1.0	0.801,0.775	0.785,0.76,0.804	0.005
2656	"ENSG00000103423.14"	"DNAJA3"	chr16	+	4450399	4450497	4454810	4454927	4446885	4447014	4455545	4456775	2656	350,223	120,112	549,419,370	224,198,120	247	266	0.878303840888	1.0	0.759,0.682	0.725,0.695,0.769	-0.009
2657	"ENSG00000103423.14"	"DNAJA3"	chr16	+	4450399	4450497	4454810	4454927	4448732	4448848	4455545	4456775	2657	827,556	120,112	1251,987,770	222,198,120	247	266	0.682461701348	1.0	0.881,0.842	0.859,0.843,0.874	0.003
